key,purchase_date,Sales
gro0,21/03/2021 00:00,35
gro0,21/03/2021 00:00,50
gro0,21/03/2021 00:00,100
gro0,21/03/2021 00:00,40
gro1,21/03/2021 00:00,10
gro1,21/03/2021 00:00,10
gro1,21/03/2021 00:00,50
gro1,21/03/2021 00:00,100
gro10,21/03/2021 00:00,2
gro11,21/03/2021 00:00,4
gro11,21/03/2021 00:00,4
gro12,21/03/2021 00:00,4
gro13,21/03/2021 00:00,1
gro13,21/03/2021 00:00,3
gro13,21/03/2021 00:00,4
gro13,21/03/2021 00:00,6
gro13,21/03/2021 00:00,20
gro13,21/03/2021 00:00,200
gro14,21/03/2021 00:00,12
gro14,21/03/2021 00:00,2
gro15,21/03/2021 00:00,5
gro16,21/03/2021 00:00,1
gro17,21/03/2021 00:00,6
gro17,21/03/2021 00:00,4
gro17,21/03/2021 00:00,30
gro17,21/03/2021 00:00,40
gro17,21/03/2021 00:00,200
gro18,21/03/2021 00:00,3
gro19,21/03/2021 00:00,1
gro2,21/03/2021 00:00,5
gro2,21/03/2021 00:00,20
gro21,21/03/2021 00:00,6
gro21,21/03/2021 00:00,10
gro21,21/03/2021 00:00,6
gro21,21/03/2021 00:00,9
gro21,21/03/2021 00:00,12
gro21,21/03/2021 00:00,40
gro21,21/03/2021 00:00,100
gro22,21/03/2021 00:00,3
gro23,21/03/2021 00:00,1
gro25,21/03/2021 00:00,3
gro25,21/03/2021 00:00,6
gro25,21/03/2021 00:00,8
gro25,21/03/2021 00:00,40
gro26,21/03/2021 00:00,7
gro27,21/03/2021 00:00,1
gro29,21/03/2021 00:00,20
gro29,21/03/2021 00:00,18
gro29,21/03/2021 00:00,9
gro29,21/03/2021 00:00,20
gro30,21/03/2021 00:00,49
gro30,21/03/2021 00:00,14
gro30,21/03/2021 00:00,5
gro5,21/03/2021 00:00,5
gro5,21/03/2021 00:00,10
gro5,21/03/2021 00:00,15
gro5,21/03/2021 00:00,30
gro5,21/03/2021 00:00,50
gro6,21/03/2021 00:00,20
gro6,21/03/2021 00:00,100
gro6,21/03/2021 00:00,1000
han1,21/03/2021 00:00,5
han1,21/03/2021 00:00,8
han1,21/03/2021 00:00,20
han11,21/03/2021 00:00,3
han12,21/03/2021 00:00,4
han13,21/03/2021 00:00,4
han13,21/03/2021 00:00,3
han15,21/03/2021 00:00,2
han15,21/03/2021 00:00,8
han16,21/03/2021 00:00,3
han17,21/03/2021 00:00,3
han2,21/03/2021 00:00,2
han2,21/03/2021 00:00,3
han21,21/03/2021 00:00,1
han21,21/03/2021 00:00,2
han5,21/03/2021 00:00,8
han5,21/03/2021 00:00,3
han5,21/03/2021 00:00,4
han5,21/03/2021 00:00,5
han5,21/03/2021 00:00,8
han6,21/03/2021 00:00,1
han6,21/03/2021 00:00,2
han6,21/03/2021 00:00,6
han6,21/03/2021 00:00,4
han7,21/03/2021 00:00,4
han8,21/03/2021 00:00,1
han9,21/03/2021 00:00,2
irr0,21/03/2021 00:00,4
irr0,21/03/2021 00:00,56
irr0,21/03/2021 00:00,6
irr0,21/03/2021 00:00,8
irr0,21/03/2021 00:00,70
irr0,21/03/2021 00:00,12
irr0,21/03/2021 00:00,10
irr0,21/03/2021 00:00,6
irr1,21/03/2021 00:00,4
irr1,21/03/2021 00:00,18
irr1,21/03/2021 00:00,54
irr1,21/03/2021 00:00,30
irr1,21/03/2021 00:00,6
irr1,21/03/2021 00:00,20
irr1,21/03/2021 00:00,25
irr1,21/03/2021 00:00,6
irr1,21/03/2021 00:00,10
irr2,21/03/2021 00:00,6
irr2,21/03/2021 00:00,9
irr2,21/03/2021 00:00,4
irr2,21/03/2021 00:00,50
irr2,21/03/2021 00:00,10
irr3,21/03/2021 00:00,1
jif1,21/03/2021 00:00,50
jif12,21/03/2021 00:00,100
jif14,21/03/2021 00:00,50
jif15,21/03/2021 00:00,10
jif15,21/03/2021 00:00,25
jif15,21/03/2021 00:00,50
jif17,21/03/2021 00:00,25
jif17,21/03/2021 00:00,150
jif17,21/03/2021 00:00,1000
jif17,21/03/2021 00:00,300
jif18,21/03/2021 00:00,25
jif18,21/03/2021 00:00,50
jif18,21/03/2021 00:00,1400
jif18,21/03/2021 00:00,150
jif18,21/03/2021 00:00,300
jif19,21/03/2021 00:00,40
jif19,21/03/2021 00:00,200
jif2,21/03/2021 00:00,50
jif21,21/03/2021 00:00,100
jif21,21/03/2021 00:00,400
jif22,21/03/2021 00:00,2
jif23,21/03/2021 00:00,3
jif26,21/03/2021 00:00,25
jif26,21/03/2021 00:00,100
jif26,21/03/2021 00:00,500
jif26,21/03/2021 00:00,100
jif28,21/03/2021 00:00,3
jif28,21/03/2021 00:00,15
jif5,21/03/2021 00:00,10
jif5,21/03/2021 00:00,50
jif8,21/03/2021 00:00,10
lab0,21/03/2021 00:00,50
lab18,21/03/2021 00:00,100
lab19,21/03/2021 00:00,100
lab20,21/03/2021 00:00,100
lab22,21/03/2021 00:00,100
lab23,21/03/2021 00:00,100
lab23,21/03/2021 00:00,500
lab24,21/03/2021 00:00,100
lab25,21/03/2021 00:00,1
lab26,21/03/2021 00:00,25
lab27,21/03/2021 00:00,10
lab27,21/03/2021 00:00,20
lab28,21/03/2021 00:00,200
lab29,21/03/2021 00:00,100
lab29,21/03/2021 00:00,200
lab30,21/03/2021 00:00,200
lab30,21/03/2021 00:00,200
lab31,21/03/2021 00:00,50
lab32,21/03/2021 00:00,200
lab33,21/03/2021 00:00,100
lab33,21/03/2021 00:00,500
lab33,21/03/2021 00:00,7000
lab34,21/03/2021 00:00,200
lab34,21/03/2021 00:00,1000
lab35,21/03/2021 00:00,200
lab35,21/03/2021 00:00,500
lab36,21/03/2021 00:00,200
lab36,21/03/2021 00:00,200
lab37,21/03/2021 00:00,600
net0,21/03/2021 00:00,7
net0,21/03/2021 00:00,9
net0,21/03/2021 00:00,10.5
net0,21/03/2021 00:00,31
net0,21/03/2021 00:00,100
net0,21/03/2021 00:00,9
net1,21/03/2021 00:00,7
net1,21/03/2021 00:00,13.5
net1,21/03/2021 00:00,6.5
net1,21/03/2021 00:00,10.5
net1,21/03/2021 00:00,30.5
net10,21/03/2021 00:00,6.5
net10,21/03/2021 00:00,8.5
net10,21/03/2021 00:00,9.5
net10,21/03/2021 00:00,12.5
net11,21/03/2021 00:00,3
net11,21/03/2021 00:00,5.5
net11,21/03/2021 00:00,21
net11,21/03/2021 00:00,11.5
net11,21/03/2021 00:00,15.5
net12,21/03/2021 00:00,12.5
net13,21/03/2021 00:00,4.5
net16,21/03/2021 00:00,160
net16,21/03/2021 00:00,50
net16,21/03/2021 00:00,60
net17,21/03/2021 00:00,2
net17,21/03/2021 00:00,6
net17,21/03/2021 00:00,5
net17,21/03/2021 00:00,30
net17,21/03/2021 00:00,20
net17,21/03/2021 00:00,20
net2,21/03/2021 00:00,6.5
net2,21/03/2021 00:00,8.5
net2,21/03/2021 00:00,13
net2,21/03/2021 00:00,21
net20,21/03/2021 00:00,30
net20,21/03/2021 00:00,2
net3,21/03/2021 00:00,6.5
net3,21/03/2021 00:00,21
net4,21/03/2021 00:00,2.5
net4,21/03/2021 00:00,31.5
net6,21/03/2021 00:00,3
net6,21/03/2021 00:00,10
net6,21/03/2021 00:00,6
net6,21/03/2021 00:00,25
net8,21/03/2021 00:00,13.5
net8,21/03/2021 00:00,2.5
net8,21/03/2021 00:00,7
net8,21/03/2021 00:00,13.5
net8,21/03/2021 00:00,22
net8,21/03/2021 00:00,13
net8,21/03/2021 00:00,17
net8,21/03/2021 00:00,10.5
net8,21/03/2021 00:00,41
net8,21/03/2021 00:00,7
net8,21/03/2021 00:00,9
net8,21/03/2021 00:00,13
net9,21/03/2021 00:00,3
net9,21/03/2021 00:00,2.5
net9,21/03/2021 00:00,13.5
net9,21/03/2021 00:00,6.5
net9,21/03/2021 00:00,25.5
net9,21/03/2021 00:00,9
pes0,21/03/2021 00:00,165
pes0,21/03/2021 00:00,210
pes0,21/03/2021 00:00,135
pes0,21/03/2021 00:00,300
pes0,21/03/2021 00:00,90
pes1,21/03/2021 00:00,1
pes11,21/03/2021 00:00,4
pes11,21/03/2021 00:00,4
pes11,21/03/2021 00:00,2
pes12,21/03/2021 00:00,36
pes16,21/03/2021 00:00,3
pes16,21/03/2021 00:00,10
pes20,21/03/2021 00:00,1
pes20,21/03/2021 00:00,4
pes22,21/03/2021 00:00,1
pes23,21/03/2021 00:00,2
pes23,21/03/2021 00:00,4
pes26,21/03/2021 00:00,45
pes26,21/03/2021 00:00,30
pes27,21/03/2021 00:00,2
pes27,21/03/2021 00:00,5
pes27,21/03/2021 00:00,50
pes27,21/03/2021 00:00,30
pes27,21/03/2021 00:00,20
pes27,21/03/2021 00:00,20
pes28,21/03/2021 00:00,10
pes28,21/03/2021 00:00,6
pes28,21/03/2021 00:00,6
pes28,21/03/2021 00:00,4
pes28,21/03/2021 00:00,60
pes28,21/03/2021 00:00,210
pes28,21/03/2021 00:00,45
pes28,21/03/2021 00:00,140
pes28,21/03/2021 00:00,25
pes28,21/03/2021 00:00,30
pes28,21/03/2021 00:00,40
pes28,21/03/2021 00:00,100
pes28,21/03/2021 00:00,200
pes28,21/03/2021 00:00,20
pes28,21/03/2021 00:00,4
pes28,21/03/2021 00:00,40
pes3,21/03/2021 00:00,1
pes30,21/03/2021 00:00,16
pes30,21/03/2021 00:00,12
pes38,21/03/2021 00:00,3
pes38,21/03/2021 00:00,6
pes4,21/03/2021 00:00,20
pes7,21/03/2021 00:00,10
pes9,21/03/2021 00:00,10
pes9,21/03/2021 00:00,3
pol0,21/03/2021 00:00,5
pol0,21/03/2021 00:00,24
pol0,21/03/2021 00:00,80
pol0,21/03/2021 00:00,12
pol0,21/03/2021 00:00,14
pol0,21/03/2021 00:00,16
pol0,21/03/2021 00:00,30
pol0,21/03/2021 00:00,40
pol0,21/03/2021 00:00,50
pol0,21/03/2021 00:00,20
pol1,21/03/2021 00:00,30
pol10,21/03/2021 00:00,5
pol11,21/03/2021 00:00,6
pol12,21/03/2021 00:00,25
pol14,21/03/2021 00:00,6
pol15,21/03/2021 00:00,4
pol16,21/03/2021 00:00,4
pol17,21/03/2021 00:00,4
pol17,21/03/2021 00:00,2
pol19,21/03/2021 00:00,3
pol2,21/03/2021 00:00,1
pol2,21/03/2021 00:00,10
pol2,21/03/2021 00:00,60
pol2,21/03/2021 00:00,20
pol2,21/03/2021 00:00,24
pol20,21/03/2021 00:00,3
pol20,21/03/2021 00:00,2
pol21,21/03/2021 00:00,1
pol21,21/03/2021 00:00,2
pol21,21/03/2021 00:00,6
pol21,21/03/2021 00:00,16
pol21,21/03/2021 00:00,15
pol21,21/03/2021 00:00,6
pol21,21/03/2021 00:00,20
pol21,21/03/2021 00:00,2
pol22,21/03/2021 00:00,5
pol22,21/03/2021 00:00,4
pol22,21/03/2021 00:00,3
pol22,21/03/2021 00:00,8
pol22,21/03/2021 00:00,5
pol22,21/03/2021 00:00,10
pol22,21/03/2021 00:00,8
pol22,21/03/2021 00:00,9
pol22,21/03/2021 00:00,7
pol23,21/03/2021 00:00,2
pol24,21/03/2021 00:00,1
pol3,21/03/2021 00:00,126
pol3,21/03/2021 00:00,10
pol3,21/03/2021 00:00,18
pol5,21/03/2021 00:00,50
pol5,21/03/2021 00:00,80
pol5,21/03/2021 00:00,20
pol6,21/03/2021 00:00,7
pol6,21/03/2021 00:00,12
pol6,21/03/2021 00:00,69
pol6,21/03/2021 00:00,5
pol6,21/03/2021 00:00,24
pol6,21/03/2021 00:00,8
pol6,21/03/2021 00:00,10
pol6,21/03/2021 00:00,12
pol6,21/03/2021 00:00,30
pol6,21/03/2021 00:00,2
pol6,21/03/2021 00:00,4
pol6,21/03/2021 00:00,18
pol6,21/03/2021 00:00,12
pol6,21/03/2021 00:00,9
pol8,21/03/2021 00:00,5
pol8,21/03/2021 00:00,6
pol9,21/03/2021 00:00,7
pol9,21/03/2021 00:00,13
pot0,21/03/2021 00:00,4
pot1,21/03/2021 00:00,1
pot10,21/03/2021 00:00,24
pot10,21/03/2021 00:00,10
pot10,21/03/2021 00:00,18
pot10,21/03/2021 00:00,12
pot100,21/03/2021 00:00,4
pot103,21/03/2021 00:00,2
pot104,21/03/2021 00:00,2
pot104,21/03/2021 00:00,6
pot104,21/03/2021 00:00,10
pot11,21/03/2021 00:00,1
pot11,21/03/2021 00:00,2
pot11,21/03/2021 00:00,3
pot11,21/03/2021 00:00,8
pot11,21/03/2021 00:00,9
pot11,21/03/2021 00:00,8
pot112,21/03/2021 00:00,10
pot114,21/03/2021 00:00,8
pot114,21/03/2021 00:00,40
pot115,21/03/2021 00:00,3
pot115,21/03/2021 00:00,10
pot12,21/03/2021 00:00,40
pot13,21/03/2021 00:00,114
pot13,21/03/2021 00:00,12
pot13,21/03/2021 00:00,30
pot13,21/03/2021 00:00,9
pot13,21/03/2021 00:00,15
pot15,21/03/2021 00:00,4
pot15,21/03/2021 00:00,3
pot15,21/03/2021 00:00,12
pot15,21/03/2021 00:00,15
pot15,21/03/2021 00:00,10
pot16,21/03/2021 00:00,7
pot16,21/03/2021 00:00,8
pot16,21/03/2021 00:00,12
pot16,21/03/2021 00:00,4
pot16,21/03/2021 00:00,20
pot16,21/03/2021 00:00,12
pot16,21/03/2021 00:00,7
pot16,21/03/2021 00:00,10
pot16,21/03/2021 00:00,2
pot16,21/03/2021 00:00,4
pot16,21/03/2021 00:00,4
pot17,21/03/2021 00:00,7
pot17,21/03/2021 00:00,4
pot17,21/03/2021 00:00,5
pot17,21/03/2021 00:00,5
pot18,21/03/2021 00:00,2
pot18,21/03/2021 00:00,2
pot18,21/03/2021 00:00,4
pot18,21/03/2021 00:00,5
pot18,21/03/2021 00:00,7
pot19,21/03/2021 00:00,6
pot19,21/03/2021 00:00,2
pot19,21/03/2021 00:00,6
pot19,21/03/2021 00:00,4
pot19,21/03/2021 00:00,6
pot19,21/03/2021 00:00,10
pot2,21/03/2021 00:00,1
pot2,21/03/2021 00:00,6
pot2,21/03/2021 00:00,6
pot2,21/03/2021 00:00,3
pot2,21/03/2021 00:00,4
pot20,21/03/2021 00:00,1
pot20,21/03/2021 00:00,4
pot20,21/03/2021 00:00,5
pot20,21/03/2021 00:00,7
pot21,21/03/2021 00:00,14
pot21,21/03/2021 00:00,8
pot21,21/03/2021 00:00,15
pot21,21/03/2021 00:00,10
pot21,21/03/2021 00:00,4
pot21,21/03/2021 00:00,6
pot23,21/03/2021 00:00,20
pot24,21/03/2021 00:00,50
pot26,21/03/2021 00:00,30
pot27,21/03/2021 00:00,50
pot30,21/03/2021 00:00,20
pot31,21/03/2021 00:00,10
pot34,21/03/2021 00:00,2
pot34,21/03/2021 00:00,12
pot34,21/03/2021 00:00,20
pot35,21/03/2021 00:00,2
pot35,21/03/2021 00:00,8
pot35,21/03/2021 00:00,12
pot35,21/03/2021 00:00,8
pot35,21/03/2021 00:00,20
pot35,21/03/2021 00:00,30
pot35,21/03/2021 00:00,60
pot35,21/03/2021 00:00,200
pot35,21/03/2021 00:00,1000
pot37,21/03/2021 00:00,2
pot37,21/03/2021 00:00,10
pot37,21/03/2021 00:00,50
pot38,21/03/2021 00:00,10
pot38,21/03/2021 00:00,4
pot38,21/03/2021 00:00,30
pot38,21/03/2021 00:00,50
pot40,21/03/2021 00:00,10
pot40,21/03/2021 00:00,24
pot40,21/03/2021 00:00,6
pot40,21/03/2021 00:00,8
pot40,21/03/2021 00:00,30
pot40,21/03/2021 00:00,40
pot41,21/03/2021 00:00,8
pot41,21/03/2021 00:00,16
pot41,21/03/2021 00:00,6
pot41,21/03/2021 00:00,50
pot41,21/03/2021 00:00,20
pot41,21/03/2021 00:00,40
pot41,21/03/2021 00:00,20
pot42,21/03/2021 00:00,24
pot42,21/03/2021 00:00,4
pot42,21/03/2021 00:00,6
pot42,21/03/2021 00:00,20
pot43,21/03/2021 00:00,6
pot43,21/03/2021 00:00,8
pot43,21/03/2021 00:00,18
pot43,21/03/2021 00:00,10
pot43,21/03/2021 00:00,80
pot43,21/03/2021 00:00,16
pot44,21/03/2021 00:00,1
pot44,21/03/2021 00:00,45
pot45,21/03/2021 00:00,1
pot45,21/03/2021 00:00,4
pot45,21/03/2021 00:00,5
pot46,21/03/2021 00:00,1
pot47,21/03/2021 00:00,30
pot47,21/03/2021 00:00,20
pot47,21/03/2021 00:00,50
pot47,21/03/2021 00:00,300
pot47,21/03/2021 00:00,20
pot47,21/03/2021 00:00,200
pot48,21/03/2021 00:00,18
pot48,21/03/2021 00:00,40
pot48,21/03/2021 00:00,36
pot48,21/03/2021 00:00,300
pot48,21/03/2021 00:00,54
pot48,21/03/2021 00:00,144
pot48,21/03/2021 00:00,900
pot48,21/03/2021 00:00,162
pot48,21/03/2021 00:00,400
pot48,21/03/2021 00:00,400
pot48,21/03/2021 00:00,500
pot48,21/03/2021 00:00,144
pot48,21/03/2021 00:00,200
pot49,21/03/2021 00:00,10
pot5,21/03/2021 00:00,12
pot5,21/03/2021 00:00,20
pot5,21/03/2021 00:00,40
pot50,21/03/2021 00:00,20
pot50,21/03/2021 00:00,40
pot50,21/03/2021 00:00,50
pot50,21/03/2021 00:00,80
pot51,21/03/2021 00:00,20
pot51,21/03/2021 00:00,15
pot51,21/03/2021 00:00,20
pot51,21/03/2021 00:00,32
pot51,21/03/2021 00:00,150
pot51,21/03/2021 00:00,100
pot53,21/03/2021 00:00,1
pot53,21/03/2021 00:00,2
pot53,21/03/2021 00:00,8
pot53,21/03/2021 00:00,30
pot53,21/03/2021 00:00,6
pot53,21/03/2021 00:00,20
pot54,21/03/2021 00:00,1
pot54,21/03/2021 00:00,40
pot54,21/03/2021 00:00,20
pot55,21/03/2021 00:00,1
pot55,21/03/2021 00:00,6
pot56,21/03/2021 00:00,6
pot58,21/03/2021 00:00,6
pot58,21/03/2021 00:00,30
pot59,21/03/2021 00:00,8
pot6,21/03/2021 00:00,2
pot6,21/03/2021 00:00,10
pot6,21/03/2021 00:00,20
pot60,21/03/2021 00:00,2
pot60,21/03/2021 00:00,3
pot62,21/03/2021 00:00,25
pot63,21/03/2021 00:00,4
pot64,21/03/2021 00:00,5
pot64,21/03/2021 00:00,10
pot65,21/03/2021 00:00,2
pot65,21/03/2021 00:00,10
pot65,21/03/2021 00:00,20
pot65,21/03/2021 00:00,40
pot66,21/03/2021 00:00,4
pot67,21/03/2021 00:00,2
pot67,21/03/2021 00:00,5
pot68,21/03/2021 00:00,4
pot68,21/03/2021 00:00,4
pot68,21/03/2021 00:00,20
pot68,21/03/2021 00:00,30
pot68,21/03/2021 00:00,40
pot68,21/03/2021 00:00,50
pot68,21/03/2021 00:00,80
pot68,21/03/2021 00:00,100
pot68,21/03/2021 00:00,200
pot68,21/03/2021 00:00,500
pot68,21/03/2021 00:00,12
pot68,21/03/2021 00:00,40
pot69,21/03/2021 00:00,4
pot69,21/03/2021 00:00,8
pot69,21/03/2021 00:00,8
pot69,21/03/2021 00:00,20
pot69,21/03/2021 00:00,60
pot69,21/03/2021 00:00,150
pot69,21/03/2021 00:00,50
pot69,21/03/2021 00:00,400
pot7,21/03/2021 00:00,10
pot70,21/03/2021 00:00,1
pot70,21/03/2021 00:00,8
pot70,21/03/2021 00:00,6
pot70,21/03/2021 00:00,30
pot70,21/03/2021 00:00,20
pot70,21/03/2021 00:00,25
pot70,21/03/2021 00:00,40
pot70,21/03/2021 00:00,50
pot71,21/03/2021 00:00,4
pot71,21/03/2021 00:00,4
pot71,21/03/2021 00:00,8
pot71,21/03/2021 00:00,100
pot71,21/03/2021 00:00,260
pot71,21/03/2021 00:00,25
pot71,21/03/2021 00:00,60
pot71,21/03/2021 00:00,40
pot71,21/03/2021 00:00,350
pot71,21/03/2021 00:00,6
pot71,21/03/2021 00:00,40
pot72,21/03/2021 00:00,4
pot72,21/03/2021 00:00,8
pot72,21/03/2021 00:00,12
pot72,21/03/2021 00:00,8
pot72,21/03/2021 00:00,80
pot72,21/03/2021 00:00,60
pot72,21/03/2021 00:00,40
pot72,21/03/2021 00:00,20
pot73,21/03/2021 00:00,14
pot73,21/03/2021 00:00,12
pot73,21/03/2021 00:00,12
pot73,21/03/2021 00:00,180
pot73,21/03/2021 00:00,100
pot73,21/03/2021 00:00,100
pot74,21/03/2021 00:00,10
pot74,21/03/2021 00:00,18
pot74,21/03/2021 00:00,8
pot74,21/03/2021 00:00,80
pot74,21/03/2021 00:00,100
pot74,21/03/2021 00:00,30
pot74,21/03/2021 00:00,20
pot75,21/03/2021 00:00,1
pot75,21/03/2021 00:00,6
pot75,21/03/2021 00:00,8
pot75,21/03/2021 00:00,90
pot75,21/03/2021 00:00,40
pot75,21/03/2021 00:00,25
pot75,21/03/2021 00:00,120
pot75,21/03/2021 00:00,40
pot76,21/03/2021 00:00,2
pot76,21/03/2021 00:00,12
pot76,21/03/2021 00:00,8
pot76,21/03/2021 00:00,20
pot76,21/03/2021 00:00,40
pot76,21/03/2021 00:00,12
pot77,21/03/2021 00:00,6
pot77,21/03/2021 00:00,18
pot77,21/03/2021 00:00,8
pot77,21/03/2021 00:00,40
pot77,21/03/2021 00:00,20
pot78,21/03/2021 00:00,6
pot78,21/03/2021 00:00,4
pot78,21/03/2021 00:00,5
pot78,21/03/2021 00:00,24
pot78,21/03/2021 00:00,20
pot79,21/03/2021 00:00,2
pot79,21/03/2021 00:00,16
pot79,21/03/2021 00:00,6
pot79,21/03/2021 00:00,8
pot8,21/03/2021 00:00,12
pot8,21/03/2021 00:00,10
pot8,21/03/2021 00:00,20
pot80,21/03/2021 00:00,6
pot80,21/03/2021 00:00,10
pot81,21/03/2021 00:00,2
pot81,21/03/2021 00:00,12
pot82,21/03/2021 00:00,16
pot83,21/03/2021 00:00,1
pot83,21/03/2021 00:00,2
pot84,21/03/2021 00:00,10
pot84,21/03/2021 00:00,20
pot84,21/03/2021 00:00,25
pot84,21/03/2021 00:00,80
pot84,21/03/2021 00:00,300
pot84,21/03/2021 00:00,100
pot84,21/03/2021 00:00,100
pot84,21/03/2021 00:00,100
pot85,21/03/2021 00:00,40
pot85,21/03/2021 00:00,40
pot85,21/03/2021 00:00,100
pot85,21/03/2021 00:00,8
pot86,21/03/2021 00:00,6
pot86,21/03/2021 00:00,300
pot87,21/03/2021 00:00,200
pot88,21/03/2021 00:00,4
pot88,21/03/2021 00:00,6
pot88,21/03/2021 00:00,60
pot89,21/03/2021 00:00,15
pot89,21/03/2021 00:00,20
pot89,21/03/2021 00:00,40
pot89,21/03/2021 00:00,80
pot89,21/03/2021 00:00,3400
pot89,21/03/2021 00:00,120
pot89,21/03/2021 00:00,400
pot89,21/03/2021 00:00,1800
pot89,21/03/2021 00:00,600
pot9,21/03/2021 00:00,4
pot9,21/03/2021 00:00,4
pot9,21/03/2021 00:00,6
pot9,21/03/2021 00:00,10
pot9,21/03/2021 00:00,30
pot9,21/03/2021 00:00,100
pot90,21/03/2021 00:00,40
pot91,21/03/2021 00:00,10
pot91,21/03/2021 00:00,198
pot91,21/03/2021 00:00,20
pot91,21/03/2021 00:00,40
pot91,21/03/2021 00:00,350
pot91,21/03/2021 00:00,60
pot91,21/03/2021 00:00,72
pot91,21/03/2021 00:00,90
pot91,21/03/2021 00:00,4100
pot91,21/03/2021 00:00,200
pot91,21/03/2021 00:00,250
pot91,21/03/2021 00:00,216
pot91,21/03/2021 00:00,200
pot91,21/03/2021 00:00,108
pot91,21/03/2021 00:00,72
pot93,21/03/2021 00:00,2
pot93,21/03/2021 00:00,12
pot93,21/03/2021 00:00,8
pot93,21/03/2021 00:00,50
pot93,21/03/2021 00:00,20
pot93,21/03/2021 00:00,4
pot97,21/03/2021 00:00,2
pot97,21/03/2021 00:00,6
pot98,21/03/2021 00:00,40
pot98,21/03/2021 00:00,50
pot99,21/03/2021 00:00,25
sal0,21/03/2021 00:00,4
sal0,21/03/2021 00:00,2
sal0,21/03/2021 00:00,35
sal0,21/03/2021 00:00,60
sal0,21/03/2021 00:00,30
sal0,21/03/2021 00:00,20
sal0,21/03/2021 00:00,75
sal1,21/03/2021 00:00,0.313
sal1,21/03/2021 00:00,1
sal10,21/03/2021 00:00,14
sal10,21/03/2021 00:00,22
sal11,21/03/2021 00:00,4
sal11,21/03/2021 00:00,6
sal3,21/03/2021 00:00,10
sal3,21/03/2021 00:00,50
sal5,21/03/2021 00:00,0.5
sal5,21/03/2021 00:00,2
sal5,21/03/2021 00:00,35
sal5,21/03/2021 00:00,310
sal5,21/03/2021 00:00,60
sal5,21/03/2021 00:00,20
sal5,21/03/2021 00:00,525
sal5,21/03/2021 00:00,20
sal5,21/03/2021 00:00,20
sal6,21/03/2021 00:00,6.25
sal6,21/03/2021 00:00,15
sal6,21/03/2021 00:00,400
sal7,21/03/2021 00:00,30
sal7,21/03/2021 00:00,15
sal7,21/03/2021 00:00,75
see0,21/03/2021 00:00,100
see1,21/03/2021 00:00,10
see10,21/03/2021 00:00,4
see10,21/03/2021 00:00,12
see10,21/03/2021 00:00,270
see10,21/03/2021 00:00,75
see10,21/03/2021 00:00,60
see10,21/03/2021 00:00,50
see11,21/03/2021 00:00,2
see11,21/03/2021 00:00,50
see11,21/03/2021 00:00,30
see12,21/03/2021 00:00,2
see13,21/03/2021 00:00,2
see16,21/03/2021 00:00,10
see16,21/03/2021 00:00,16
see16,21/03/2021 00:00,5
see16,21/03/2021 00:00,24
see16,21/03/2021 00:00,90
see16,21/03/2021 00:00,40
see17,21/03/2021 00:00,10
see17,21/03/2021 00:00,16
see17,21/03/2021 00:00,5
see17,21/03/2021 00:00,12
see17,21/03/2021 00:00,130
see17,21/03/2021 00:00,180
see17,21/03/2021 00:00,50
see17,21/03/2021 00:00,80
see17,21/03/2021 00:00,30
see19,21/03/2021 00:00,1
see19,21/03/2021 00:00,2
see19,21/03/2021 00:00,20
see2,21/03/2021 00:00,6
see2,21/03/2021 00:00,10
see23,21/03/2021 00:00,2
see23,21/03/2021 00:00,8
see23,21/03/2021 00:00,130
see23,21/03/2021 00:00,40
see23,21/03/2021 00:00,150
see23,21/03/2021 00:00,40
see23,21/03/2021 00:00,250
see24,21/03/2021 00:00,4
see24,21/03/2021 00:00,6
see27,21/03/2021 00:00,12
see27,21/03/2021 00:00,5
see27,21/03/2021 00:00,18
see27,21/03/2021 00:00,8
see27,21/03/2021 00:00,270
see27,21/03/2021 00:00,160
see27,21/03/2021 00:00,30
see3,21/03/2021 00:00,40
see3,21/03/2021 00:00,600
see3,21/03/2021 00:00,200
see3,21/03/2021 00:00,100
see3,21/03/2021 00:00,200
see4,21/03/2021 00:00,100
see4,21/03/2021 00:00,200
see5,21/03/2021 00:00,30
see6,21/03/2021 00:00,40
see6,21/03/2021 00:00,250
see6,21/03/2021 00:00,100
see7,21/03/2021 00:00,4
see7,21/03/2021 00:00,6
see7,21/03/2021 00:00,20
see7,21/03/2021 00:00,60
see7,21/03/2021 00:00,500
see7,21/03/2021 00:00,200
see8,21/03/2021 00:00,2
see8,21/03/2021 00:00,4
see8,21/03/2021 00:00,150
see8,21/03/2021 00:00,16
see9,21/03/2021 00:00,4
see9,21/03/2021 00:00,8
see9,21/03/2021 00:00,130
see9,21/03/2021 00:00,40
see9,21/03/2021 00:00,30
see9,21/03/2021 00:00,50
see9,21/03/2021 00:00,20
sto0,21/03/2021 00:00,1
sto11,21/03/2021 00:00,6
sto12,21/03/2021 00:00,31
sto12,21/03/2021 00:00,2
sto12,21/03/2021 00:00,5
sto12,21/03/2021 00:00,2
sto13,21/03/2021 00:00,77
sto13,21/03/2021 00:00,5
sto13,21/03/2021 00:00,2
sto14,21/03/2021 00:00,98
sto14,21/03/2021 00:00,6
sto14,21/03/2021 00:00,6
sto15,21/03/2021 00:00,13
sto15,21/03/2021 00:00,4
sto16,21/03/2021 00:00,41
sto16,21/03/2021 00:00,4
